Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1342,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97%,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.3139,-71.06223,Private room,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Indoor fireplace"", ""High chair"", ""Air conditioning"", ""Drying rack for clothing"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Backyard"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$51.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,30,60,90,2024-12-20,5,2,1,2020-06-30,2024-12-06,4.8,4.6,5.0,4.8,4.6,4.4
1347,2024-12-20,2015-04-06,"Boston, MA",within a few hours,100%,50%,,Dorchester,3,6,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.29098,-71.06686,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,"[""Smoke alarm"", ""Ethernet connection"", ""Hangers"", ""Stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Park view"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""65 inch HDTV with standard cable"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Clothing storage: closet, wardrobe, and dresser"", ""Dishes and silverware"", ""Patio or balcony"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$195.00,91,365,91.0,91.0,365.0,365.0,91.0,365.0,,t,16,46,76,2024-12-20,3,0,0,2020-09-05,2023-07-31,4.67,4.0,5.0,5.0,5.0,4.33
1360,2024-12-20,2019-06-28,"Boston, MA",within an hour,100%,100%,f,Dorchester,7,9,"['email', 'phone', 'work_email']",t,,Dorchester,,42.31129,-71.06447,Entire rental unit,Entire home/apt,6,,3.0,,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Hot water"", ""Private entrance""]",,29,250,2.0,3.0,1125.0,1125.0,2.9,1125.0,,t,2,17,46,2024-12-20,1,0,0,2022-10-23,2022-10-23,5.0,5.0,5.0,5.0,5.0,5.0
1361,2024-12-20,2019-12-16,"Boston, MA",within an hour,100%,97%,f,Dorchester,3,3,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.28739,-71.05766,Entire guest suite,Entire home/apt,6,1.0,3.0,4.0,"[""Smoke alarm"", ""Hangers"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""50 inch HDTV with Chromecast, Disney+, Hulu, Netflix, Roku"", ""Wine glasses"", ""EV charger"", ""Heating"", ""Hot water kettle"", ""Window AC unit"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Hot water"", ""Private entrance""]",$227.00,1,11,1.0,2.0,11.0,11.0,1.3,11.0,,t,25,51,81,2024-12-20,181,31,0,2021-06-05,2024-11-10,4.8,4.82,4.92,4.85,4.71,4.71
1374,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97%,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.32128,-71.06046,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$55.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,9,39,69,2024-12-20,5,2,0,2021-07-25,2024-04-22,3.6,4.4,4.6,4.0,4.6,4.0
1375,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97%,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.323,-71.05997,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$45.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,6,6,6,2024-12-20,6,0,0,2021-07-01,2023-05-02,4.17,4.83,4.17,4.5,4.5,4.33
1392,2024-12-20,2019-01-24,,within a day,100%,0%,f,Dorchester,2,2,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.29438,-71.06765,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Samsung Touch-screen Refrigerator  refrigerator"", ""Body soap"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Samsung Stove and Oven stainless steel oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Long term stays allowed"", ""Fast wifi \u2013 308 Mbps"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Hot water kettle"", ""Dining table"", ""Free street parking"", ""HDTV with Netflix, Amazon Prime Video, Disney+, Hulu, HBO Max, premium cable"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Hair dryer"", ""Free parking on premises"", ""Samsung Flat-top Stove  stainless steel electric stove"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$205.00,91,365,91.0,91.0,365.0,365.0,91.0,365.0,,t,30,60,90,2024-12-20,3,0,0,2022-05-26,2023-01-09,4.67,4.67,5.0,5.0,4.67,5.0
1432,2024-12-20,2018-01-02,"Boston, MA",within an hour,100%,100%,f,Dorchester,3,7,"['email', 'phone']",t,,Dorchester,,42.28658,-71.05386,Private room in rental unit,Private room,2,0.0,1.0,0.0,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Lock on bedroom door"", ""Hair dryer"", ""Essentials"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Carbon monoxide alarm"", ""Hot water""]",$55.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,19,49,79,2024-12-20,4,0,0,2020-09-06,2020-10-25,5.0,5.0,5.0,5.0,5.0,5.0
1433,2024-12-20,2018-01-02,"Boston, MA",within an hour,100%,100%,f,Dorchester,3,7,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.28583,-71.05558,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Kitchen"", ""Lock on bedroom door"", ""Hair dryer"", ""Essentials"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Hot water""]",$42.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,0,0,4,2024-12-20,17,2,0,2020-08-19,2024-10-23,4.71,4.76,5.0,4.94,4.47,4.71
1492,2024-12-20,2020-09-10,,within an hour,100%,100%,t,Dorchester,1,1,['phone'],t,Neighborhood highlights,Dorchester,,42.30736,-71.06375,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Shared beach access"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Hot water kettle"", ""Crib"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Trash compactor"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Conditioner"", ""Private entrance""]",$200.00,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,30,60,90,2024-12-20,74,7,0,2021-04-25,2024-11-11,4.89,4.88,4.96,4.96,4.57,4.77
1513,2024-12-20,2018-05-26,"Boston, MA",,,,f,Dorchester,1,1,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.3215,-71.07651,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Lock on bedroom door"", ""Essentials"", ""Pets allowed"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Carbon monoxide alarm""]",$70.00,91,95,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
1516,2024-12-20,2020-11-01,"Boston, MA",within an hour,100%,100%,t,Dorchester,3,3,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.31687,-71.05668,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Rice maker"", ""Hangers"", ""Gas stove"", ""Shared beach access"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Samsung  refrigerator"", ""Lock on bedroom door"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Cleaning available during stay"", ""Free washer \u2013 In unit"", ""Clothing storage: walk-in closet"", ""Ceiling fan"", ""Kitchen"", ""Central heating"", ""Free parking on premises"", ""Dishes and silverware"", ""TV with Chromecast"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$91.00,30,60,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,29,59,89,2024-12-20,2,2,0,2024-04-16,2024-08-01,5.0,5.0,5.0,5.0,5.0,3.5
1523,2024-12-20,2012-08-08,"Boston, MA",,,,f,Dorchester,4,4,"['email', 'phone', 'work_email']",t,,Dorchester,,42.31328,-71.0538,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Lock on bedroom door"", ""Dryer"", ""Hangers"", ""Fire extinguisher"", ""Essentials"", ""Washer"", ""Private living room"", ""Shampoo"", ""Carbon monoxide alarm""]",$30.00,91,91,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
1555,2024-12-20,2020-08-12,,within a few hours,100%,96%,f,Dorchester,5,5,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.305282560949806,-71.06119774985596,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""Stove"", ""TV"", ""Shower gel"", ""Paid dryer"", ""Carbon monoxide alarm"", ""Freezer"", ""Paid washer"", ""Oven"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Cooking basics"", ""Private entrance""]",$110.00,31,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,30,60,90,2024-12-20,84,1,0,2021-03-22,2024-08-10,4.77,4.86,4.81,4.88,4.14,4.65
1574,2024-12-20,2015-07-22,"Boston, MA",within an hour,100%,100%,t,Dorchester,4,4,"['email', 'phone']",f,Neighborhood highlights,Dorchester,,42.30043,-71.06091,Entire rental unit,Entire home/apt,10,2.0,4.0,6.0,"[""Smoke alarm"", ""Ethernet connection"", ""Conditioner"", ""Central air conditioning"", ""Hangers"", ""Stove"", ""Free driveway parking on premises \u2013 2 spaces"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Crib"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Shared backyard \u2013 Fully fenced"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$486.00,29,90,29.0,29.0,90.0,90.0,29.0,90.0,,t,22,52,82,2024-12-20,86,0,0,2021-02-13,2023-12-10,4.9,4.91,4.97,4.92,4.49,4.66
1575,2024-12-20,2014-09-24,"Boston, MA",,,,f,Dorchester,1,1,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.2794,-71.06794,Entire rental unit,Entire home/apt,6,,3.0,,"[""Smoke alarm"", ""Heating"", ""Breakfast"", ""Kitchen"", ""Dryer"", ""Hangers"", ""Fire extinguisher"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""TV"", ""Shampoo"", ""Wifi"", ""Carbon monoxide alarm"", ""Private entrance""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,1,0,0,2021-05-16,2021-05-16,5.0,5.0,5.0,5.0,5.0,5.0
1581,2024-12-20,2021-01-25,,within an hour,94%,94%,t,Dorchester,3,3,"['email', 'phone']",f,Neighborhood highlights,Dorchester,,42.28626,-71.04232,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Shower gel"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Window guards"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Backyard"", ""Iron"", ""Hot water"", ""Private entrance""]",$98.00,1,3,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,4,4,4,2024-12-20,263,60,2,2021-02-23,2024-12-03,4.92,4.93,4.94,4.96,4.74,4.82
1616,2024-12-20,2018-01-13,"Boston, MA",within an hour,100%,100%,f,Dorchester,1,8,"['email', 'phone']",t,,Dorchester,,42.3232,-71.05995,Entire rental unit,Entire home/apt,5,1.0,3.0,4.0,"[""Smoke alarm"", ""Ethernet connection"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Wifi \u2013 32 Mbps"", ""Free driveway parking on premises"", ""Body soap"", ""Shower gel"", ""Samsung refrigerator"", ""Shared beach access"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Mosquito net"", ""Long term stays allowed"", ""Clothing storage: wardrobe and dresser"", ""Wine glasses"", ""Dedicated workspace"", ""Garden view"", ""Cooking basics"", ""Baby safety gates"", ""Hot water kettle"", ""Outdoor dining area"", ""Dining table"", ""40 inch HDTV with Amazon Prime Video"", ""Samsung  stainless steel oven"", ""Free street parking"", ""Shared patio or balcony"", ""Coffee"", ""Microwave"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Iron"", ""Samsung gas stove"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$160.00,3,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,27,57,84,2024-12-20,158,40,1,2021-10-12,2024-11-30,4.82,4.88,4.96,4.94,4.66,4.73
1628,2024-12-20,2016-08-30,"Boston, MA",within an hour,100%,100%,t,Dorchester,2,3,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.3163,-71.05873,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Coffee maker: pour-over coffee"", ""Stove"", ""Lockbox"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Babysitter recommendations"", ""Breakfast"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""HDTV with premium cable, standard cable"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Backyard"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$138.00,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,14,33,53,2024-12-20,340,99,5,2021-03-27,2024-12-18,4.93,4.95,4.93,4.94,4.83,4.82
1642,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97%,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.32114,-71.05993,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$55.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,7,37,67,2024-12-20,0,0,0,,,,,,,,
1643,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97%,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.32096,-71.0604,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$45.00,30,90,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,5,5,31,2024-12-20,4,2,0,2021-08-30,2024-11-04,4.75,4.25,4.25,4.25,4.5,4.5
1649,2024-12-20,2016-09-18,"Boston, MA",within an hour,100%,100%,t,Dorchester,1,12,"['email', 'phone']",t,,Dorchester,,42.3025,-71.06311,Entire home,Entire home/apt,16,2.0,5.0,10.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Outdoor dining area"", ""Stainless steel gas stove"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Backyard"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$548.00,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,18,48,75,2024-12-20,111,27,0,2021-03-31,2024-11-17,4.96,4.95,4.99,4.97,4.61,4.84
