,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
314,314,2024-12-20,2014-11-15,"Gulf Shores, AL",within an hour,100%,100%,t,East Boston,12,13,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.37594,-71.03634,Entire condo,Entire home/apt,2,,1.0,,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""GE stainless steel electric stove"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Dining table"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""38 inch HDTV with Amazon Prime Video, Hulu, Netflix"", ""Blender"", ""Iron"", ""Baking sheet"", ""Hot water"", ""Private entrance""]",,60,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0,,t,0,0,0,2024-12-20,163,2,0,2015-11-21,2024-08-30,4.38,4.56,4.75,4.73,4.26,4.39
318,318,2024-12-20,2015-09-20,"Dedham, MA",within a few hours,100%,94%,t,,1,1,"['email', 'phone']",t,Neighborhood highlights,West Roxbury,,42.25481,-71.14593,Entire guesthouse,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Hammock"", ""Rice maker"", ""Hangers"", ""Board games"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Bikes"", ""Private outdoor pool - lap pool"", ""Changing table"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Long term stays allowed"", ""Clothing storage: wardrobe and dresser"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Garden view"", ""Hot water kettle"", ""Window AC unit"", ""Pool view"", ""Crib"", ""Children\u2019s dinnerware"", ""Dining table"", ""Outdoor dining area"", ""Fire pit"", ""Mini fridge"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Free washer \u2013 In building"", ""Private entrance"", ""Central heating"", ""Hair dryer"", ""Fast wifi \u2013 456 Mbps"", ""Barbecue utensils"", ""Dishes and silverware"", ""Free parking on premises"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""HDTV with Hulu"", ""Hot water"", ""Free dryer \u2013 In building""]",$139.00,4,90,4.0,4.0,90.0,90.0,4.0,90.0,,t,21,51,81,2024-12-20,191,23,0,2015-10-17,2024-10-30,4.95,4.96,4.98,4.99,4.87,4.9
319,319,2024-12-20,2015-09-19,"Boston, MA",within a few hours,83%,100%,t,Hyde Park,8,9,"['email', 'phone']",t,Neighborhood highlights,Hyde Park,,42.25274,-71.11599,Private room in home,Private room,1,2.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Free parking on premises"", ""Dishes and silverware"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water""]",$61.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,19,49,79,2024-12-20,41,0,0,2015-09-27,2023-05-31,4.76,4.88,4.83,4.93,4.61,4.78
320,320,2024-12-20,2015-09-22,"Beverly, MA",within an hour,100%,98%,t,Allston-Brighton,3,3,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Brighton,,42.34196,-71.16095,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Private backyard \u2013 Not fully fenced"", ""Conditioner"", ""Hangers"", ""Radiant heating"", ""Free driveway parking on premises \u2013 1 space"", ""Body soap"", ""Freezer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Wine glasses"", ""Cooking basics"", ""Garden view"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Clothing storage: wardrobe"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Thor gas stove"", ""Free washer \u2013 In unit"", ""Self check-in"", ""50 inch HDTV with Amazon Prime Video, HBO Max, Apple TV, Hulu, Netflix"", ""Heating - split type ductless system"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Coffee maker: french press, Nespresso"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Private patio or balcony"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$259.00,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,16,46,74,2024-12-20,381,44,1,2015-09-24,2024-12-01,4.99,4.98,4.97,4.98,4.9,4.9
324,324,2024-12-20,2012-09-25,"Boston, MA",within an hour,100%,96%,t,South End,3,18,"['email', 'phone']",t,Neighborhood highlights,South End,,42.345741,-71.072525,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Babysitter recommendations"", ""HDTV with Netflix"", ""Heating"", ""Dedicated workspace"", ""Garden view"", ""Cooking basics"", ""Bosch electric stove"", ""Hot water kettle"", ""Window AC unit"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Private patio or balcony"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$280.00,3,1125,3.0,180.0,1125.0,1125.0,51.2,1125.0,,t,18,31,31,2024-12-20,58,20,1,2015-10-09,2024-11-24,4.9,4.84,4.97,4.95,5.0,4.71
327,327,2024-12-20,2015-10-04,"Massachusetts, United States",within an hour,100%,100%,t,Jamaica Plain,2,2,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.3168,-71.10721,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Hangers"", ""Stove"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water"", ""Private entrance""]",$111.00,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,t,11,23,33,2024-12-20,661,78,2,2015-10-19,2024-12-01,4.97,4.98,4.98,4.97,4.9,4.89
329,329,2024-12-20,2015-10-05,"Boston, MA",within an hour,100%,93%,t,Roxbury,1,6,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.32776,-71.09194,Private room in townhouse,Private room,2,1.0,1.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Rice maker"", ""Hangers"", ""Radiant heating"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Pocket wifi"", ""Laundromat nearby"", ""Park view"", ""Oven"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""GE gas stove"", ""Books and reading material"", ""Exterior security cameras on property"", ""Clothing storage: wardrobe"", ""Free street parking"", ""Wifi"", ""Microwave"", ""28 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix, Roku"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Cleaning available during stay"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Private living room"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$75.00,4,43,4.0,7.0,1125.0,1125.0,4.5,1125.0,,t,20,33,33,2024-12-20,228,23,1,2015-10-20,2024-11-25,4.9,4.9,4.94,4.97,4.67,4.81
335,335,2024-12-20,2014-05-30,"Boston, MA",within a few hours,100%,96%,t,Dorchester,27,30,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.28946,-71.06818,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Lock on bedroom door"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Backyard"", ""Iron"", ""Hot water""]",$50.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,30,60,90,2024-12-20,16,2,0,2015-10-24,2024-11-03,4.31,4.5,5.0,4.88,4.07,4.33
341,341,2024-12-20,2015-09-09,"Boston, MA",within a few hours,100%,80%,t,Allston-Brighton,1,2,"['email', 'phone', 'work_email']",t,,Brighton,,42.35475,-71.15875,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Radiant heating"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Fast wifi \u2013 662 Mbps"", ""Laundromat nearby"", ""EV charger - level 2"", ""Luggage dropoff allowed"", ""Bathtub"", ""GE 20.2 CU FT refrigerator"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Other induction stove"", ""Dining table"", ""Free street parking"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In building"", ""Private entrance"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""42 inch HDTV with Amazon Prime Video, HBO Max, Hulu, Roku"", ""Ninja oven"", ""Blender"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",$120.00,29,360,29.0,29.0,360.0,360.0,29.0,360.0,,t,0,0,0,2024-12-20,72,3,1,2015-11-23,2024-11-22,4.71,4.88,4.93,4.93,4.69,4.74
344,344,2024-12-20,2013-03-12,"Brookline, MA",within an hour,100%,97%,t,South End,8,8,"['email', 'phone']",t,Neighborhood highlights,South End,,42.34299,-71.07305,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Paid parking lot on premises \u2013 2 spaces"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""City skyline view"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In building"", ""Ceiling fan"", ""86 inch HDTV with Amazon Prime Video, HBO Max, Netflix, standard cable"", ""Kitchen"", ""Noise decibel monitors on property"", ""Central heating"", ""Hair dryer"", ""Clothing storage: dresser"", ""Fast wifi \u2013 578 Mbps"", ""Refrigerator"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",$150.00,91,365,90.0,91.0,365.0,365.0,90.7,365.0,,t,30,60,90,2024-12-20,21,1,0,2015-11-16,2024-10-31,4.81,4.76,4.86,5.0,4.95,4.43
348,348,2024-12-20,2012-07-14,"San Francisco, CA",within an hour,100%,100%,t,West Roxbury,1,4,"['email', 'phone']",t,Neighborhood highlights,West Roxbury,,42.27843,-71.16233,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water""]",$168.00,4,29,3.0,4.0,1125.0,1125.0,4.0,1125.0,,t,26,56,67,2024-12-20,219,27,1,2015-11-25,2024-11-25,4.86,4.9,4.96,4.94,4.78,4.74
358,358,2024-12-20,2014-05-30,"Boston, MA",within a few hours,100%,96%,t,Dorchester,27,30,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30489,-71.07071,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gas stove"", ""Shared backyard"", ""Carbon monoxide alarm"", ""Oven"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Patio or balcony"", ""Iron"", ""Cooking basics""]",$45.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,0,0,0,2024-12-20,23,2,0,2016-04-30,2024-07-20,4.57,4.65,4.87,4.91,4.04,4.61
359,359,2024-12-20,2014-05-30,"Boston, MA",within a few hours,100%,96%,t,Dorchester,27,30,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.28885,-71.07005,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Dial Soap Bars body soap"", ""Exterior security cameras on property"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Iron"", ""Toaster"", ""Hot water""]",$44.00,30,730,30.0,30.0,730.0,730.0,30.0,730.0,,t,11,41,71,2024-12-20,26,3,0,2016-05-03,2024-11-07,4.69,4.65,4.88,4.73,4.5,4.38
361,361,2024-12-20,2014-12-27,"Providence, RI",,,80%,t,Allston-Brighton,2,3,"['email', 'phone']",t,Neighborhood highlights,Allston,,42.34908,-71.13251,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Coffee maker: pour-over coffee"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""Electric stove"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Breakfast"", ""Heating"", ""43 inch HDTV with standard cable"", ""Cooking basics"", ""Window AC unit"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Hot water""]",$129.00,250,730,30.0,250.0,1125.0,1125.0,243.5,1125.0,,t,0,0,0,2024-12-20,98,0,0,2015-12-11,2023-08-08,4.79,4.9,4.94,4.97,4.88,4.79
370,370,2024-12-20,2016-01-01,"Boston, MA",within a few hours,100%,50%,t,Jamaica Plain,1,1,"['email', 'phone']",f,Neighborhood highlights,Jamaica Plain,,42.31431,-71.10305,Entire condo,Entire home/apt,3,1.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Cooking basics""]",$125.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,15,15,15,2024-12-20,51,1,0,2016-05-06,2024-05-31,4.71,4.84,4.88,4.98,4.73,4.61
373,373,2024-12-20,2013-07-07,"Boston, MA",within an hour,100%,95%,t,Allston-Brighton,4,4,"['email', 'phone']",t,Neighborhood highlights,Brighton,,42.34488,-71.15435,Private room in home,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""50 inch HDTV with Amazon Prime Video, Chromecast, DVD player"", ""Board games"", ""Free driveway parking on premises \u2013 1 space"", ""Stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Park view"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Drying rack for clothing"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Garden view"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Game console: PS3"", ""Bed linens"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Fast wifi \u2013 391 Mbps"", ""Kitchen"", ""Portable air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Private entrance""]",$42.00,60,400,60.0,60.0,400.0,400.0,60.0,400.0,,t,0,0,0,2024-12-20,16,0,0,2016-04-30,2023-07-01,4.69,4.63,5.0,4.88,4.63,4.81
374,374,2024-12-20,2014-05-30,"Boston, MA",within a few hours,100%,96%,t,Dorchester,27,30,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30027,-71.06324,Entire rental unit,Entire home/apt,4,1.0,4.0,4.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Private patio or balcony"", ""Iron"", ""Backyard"", ""Cooking basics""]",$160.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,18,48,78,2024-12-20,3,0,0,2017-04-28,2018-12-23,4.67,4.0,5.0,5.0,4.33,4.67
376,376,2024-12-20,2014-10-23,"Boston, MA",within a day,100%,80%,t,Roxbury,1,1,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.32777,-71.09331,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Outdoor dining area"", ""42 inch HDTV with HBO Max, Hulu, Amazon Prime Video, Netflix, Apple TV"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Shared backyard \u2013 Fully fenced"", ""First aid kit"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Private entrance""]",$139.00,5,730,4.0,5.0,730.0,730.0,5.0,730.0,,t,28,58,88,2024-12-20,92,15,0,2016-06-18,2024-11-02,4.93,4.95,4.98,5.0,4.7,4.79
