,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
28,28,2024-12-20,2010-05-05,"Boston, MA",within a few hours,100%,77.0,f,Dorchester,8,8,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.29871,-71.05954,Entire townhouse,Entire home/apt,4,2.0,2.0,3.0,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Crib"", ""Wifi"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Hair dryer"", ""Free parking on premises"", ""Shampoo"", ""Iron"", ""Hot water"", ""Private entrance""]",156.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,25,55,85,2024-12-20,121,1,0,2012-03-05,2024-11-17,4.36,4.66,4.65,4.63,3.97,4.34
33,33,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97.0,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.31368,-71.0612,Entire home,Entire home/apt,9,2.0,5.0,5.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Indoor fireplace"", ""High chair"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",200.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,2024-12-20,65,0,0,2012-11-11,2019-10-29,4.4,4.67,4.8,4.59,4.54,4.59
34,34,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97.0,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.32212,-71.06096,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Baby safety gates"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",125.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,6,36,66,2024-12-20,63,1,0,2014-04-14,2024-07-16,4.67,4.84,4.49,4.51,4.46,4.72
35,35,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97.0,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.32212,-71.06095,Entire rental unit,Entire home/apt,5,1.0,3.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",145.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,7,2024-12-20,58,0,0,2012-08-26,2023-08-14,4.43,4.64,4.66,4.47,4.29,4.52
37,37,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97.0,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,,West Roxbury,,42.29061,-71.15293,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker: drip coffee maker"", ""Rice maker"", ""Hangers"", ""Gas stove"", ""Indoor fireplace: wood-burning"", ""Body soap"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Air conditioning"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Wine glasses"", ""Portable fans"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Housekeeping available from 9:00\u202fAM to 5:00\u202fPM, Monday to Friday - available at extra cost"", ""Bed linens"", ""55 inch HDTV"", ""Ceiling fan"", ""Paid parking lot on premises \u2013 1 space"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",200.0,30,180,30.0,30.0,180.0,180.0,30.0,180.0,,t,23,53,83,2024-12-20,0,0,0,,,,,,,,
38,38,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97.0,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,,West Roxbury,,42.29192,-71.15407,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Children\u2019s dinnerware"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",135.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,30,60,90,2024-12-20,43,0,0,2017-04-05,2022-12-31,4.56,4.63,4.6,4.42,4.58,4.44
39,39,2024-12-20,2012-07-23,,within an hour,100%,100.0,t,Charlestown,18,21,"['email', 'phone']",f,Neighborhood highlights,Charlestown,,42.37579,-71.04981,Boat,Entire home/apt,6,1.0,1.0,4.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Bay view"", ""TV"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""City skyline view"", ""Marina view"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Patio or balcony"", ""Harbor view"", ""Iron"", ""Toaster"", ""Hot water""]",168.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,21,51,81,2024-12-20,123,27,1,2016-09-15,2024-12-01,4.81,4.85,4.79,4.87,4.85,4.63
40,40,2024-12-20,2011-04-11,"Boston, MA",within a few hours,100%,100.0,t,Charlestown,1,2,"['email', 'phone']",t,Neighborhood highlights,Charlestown,,42.377338,-71.063095,Entire home,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gas stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Host greets you"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Books and reading material"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""Hot water"", ""Private entrance""]",175.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,0,0,0,2024-12-20,189,8,0,2012-08-08,2024-09-01,4.79,4.79,4.98,4.97,4.86,4.74
46,46,2024-12-20,2009-02-19,"Boston, MA",within an hour,100%,99.0,t,Roxbury,11,14,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.32795,-71.09412,Entire condo,Entire home/apt,4,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",112.0,3,90,3.0,5.0,90.0,90.0,3.0,90.0,,t,26,36,56,2024-12-20,74,7,0,2012-12-04,2024-10-22,4.85,4.91,4.86,4.8,4.48,4.78
51,51,2024-12-20,2013-01-19,"Boston, MA",within an hour,100%,90.0,t,Roslindale,2,3,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Roslindale,,42.29017,-71.13169,Private room in bed and breakfast,Private room,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Indoor fireplace: wood-burning"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Breakfast"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Barbecue utensils"", ""Dishes and silverware"", ""Washer"", ""BBQ grill"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Dishwasher"", ""Hot water""]",100.0,29,1124,29.0,29.0,1124.0,1124.0,29.0,1124.0,,t,0,0,0,2024-12-20,63,0,0,2013-10-15,2022-08-30,4.85,4.92,4.92,4.94,4.77,4.87
52,52,2024-12-20,2012-12-18,"Boston, MA",within an hour,100%,98.0,t,Roslindale,2,3,"['email', 'phone']",t,Neighborhood highlights,West Roxbury,,42.29175,-71.14096,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""BBQ grill"", ""Shampoo"", ""Backyard"", ""Iron"", ""Hot water"", ""Private entrance""]",155.0,6,100,6.0,6.0,100.0,100.0,6.0,100.0,,t,29,42,61,2024-12-20,104,8,0,2013-08-01,2024-10-21,4.9,4.95,4.92,4.86,4.71,4.86
53,53,2024-12-20,2012-02-16,"Boston, MA",within an hour,100%,100.0,t,Government Center,4,4,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.359764099121094,-71.06116485595703,Private room in condo,Private room,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Lockbox"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""48 inch HDTV with standard cable"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Indoor fireplace"", ""Long term stays allowed"", ""City skyline view"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Free parking on premises"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",200.0,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,61,0,0,2013-09-15,2022-09-11,4.76,4.79,4.69,4.82,4.8,4.66
54,54,2024-12-20,2013-03-12,"Brookline, MA",within an hour,100%,97.0,t,South End,8,8,"['email', 'phone']",t,Neighborhood highlights,South End,,42.34308,-71.07316,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV with Amazon Prime Video, HBO Max, Netflix, Roku, standard cable"", ""Cleaning products"", ""Freezer"", ""Paid parking lot on premises \u2013 2 spaces"", ""Beekman conditioner"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Fast wifi \u2013 604 Mbps"", ""Long term stays allowed"", ""GE electric stove"", ""Safe"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Paid street parking off premises"", ""Exterior security cameras on property"", ""Dining table"", ""Coffee"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In building"", ""Beekman shampoo"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Clothing storage: dresser"", ""Refrigerator"", ""Dishes and silverware"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",183.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,30,60,71,2024-12-20,86,8,1,2013-09-02,2024-11-24,4.85,4.8,4.9,4.91,4.95,4.56
56,56,2024-12-20,2011-08-13,"Boston, MA",within an hour,100%,100.0,t,Jamaica Plain,2,4,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Jamaica Plain,,42.31653,-71.11049,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""Body soap"", ""Kitchenette"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Hot water kettle"", ""Window AC unit"", ""Books and reading material"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Self check-in"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Toaster"", ""55 inch HDTV with premium cable"", ""Private entrance""]",135.0,3,180,3.0,3.0,180.0,180.0,3.0,180.0,,t,10,40,66,2024-12-20,380,53,3,2013-05-10,2024-11-30,4.84,4.89,4.95,4.95,4.9,4.81
65,65,2024-12-20,2013-06-30,"Boston, MA",,,,f,Allston-Brighton,1,1,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Brighton,,42.346,-71.1399,Entire condo,Entire home/apt,4,1.0,2.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Stainless steel electric stove"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Game console""]",117.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,0,16,46,2024-12-20,321,0,0,2013-07-18,2023-08-12,4.71,4.84,4.85,4.87,4.71,4.74
73,73,2024-12-20,2011-06-13,"Boston, MA",within an hour,100%,89.0,t,Allston-Brighton,4,6,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Brighton,,42.34873,-71.15693,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Radiant heating"", ""Body soap"", ""Cleaning products"", ""55 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Oven"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Shared backyard \u2013 Not fully fenced"", ""Stainless steel electric stove"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Shared patio or balcony"", ""Exercise equipment"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Barbecue utensils"", ""Dishes and silverware"", ""Pets allowed"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",105.0,2,21,2.0,3.0,21.0,21.0,2.0,21.0,,t,27,57,87,2024-12-20,264,42,1,2013-10-07,2024-11-25,4.79,4.87,4.88,4.89,4.85,4.77
77,77,2024-12-20,2016-06-23,"Boston, MA",,,,f,,1,3,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.33835,-71.0472,Private room in townhouse,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Fast wifi \u2013 532 Mbps"", ""Body soap"", ""Shower gel"", ""Kitchenette"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet and dresser"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Paid parking garage off premises"", ""AC - split type ductless system"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Drying rack for clothing"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Books and reading material"", ""Exterior security cameras on property"", ""Free street parking"", ""Mini fridge"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Heating - split type ductless system"", ""47 inch HDTV with Roku, standard cable"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Paid parking lot on premises \u2013 1 space"", ""Hot water""]",104.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,30,58,84,2024-12-20,577,80,1,2016-02-26,2024-11-24,4.85,4.91,4.93,4.94,4.86,4.74
80,80,2024-12-20,2013-09-13,,within a day,100%,82.0,t,Jamaica Plain,2,2,"['email', 'phone']",t,,Jamaica Plain,,42.31293,-71.11527,Entire home,Entire home/apt,4,1.0,2.0,3.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Children\u2019s books and toys"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Cooking basics"", ""Baby safety gates"", ""Crib"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Shampoo"", ""Hot water""]",170.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,13,43,73,2024-12-20,308,30,1,2013-10-26,2024-12-16,4.91,4.91,4.94,4.95,4.93,4.84
89,89,2024-12-20,2012-04-16,"Boston, MA",,,,f,Jamaica Plain,1,1,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.30593,-71.10733,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Oven"", ""Bathtub"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Heating"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Cooking basics""]",120.0,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,38,0,0,2013-12-16,2019-09-02,4.62,4.81,4.83,4.86,4.56,4.36
94,94,2024-12-20,2013-12-27,"Boston, MA",within a day,100%,90.0,f,Beacon Hill,1,1,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.35771,-71.06978,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Hot water""]",190.0,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,19,21,36,2024-12-20,128,7,1,2014-04-14,2024-11-30,4.84,4.85,4.91,4.92,4.99,4.68
96,96,2024-12-20,2014-01-08,"Boston, MA",within a few hours,67%,63.0,t,Allston-Brighton,1,1,"['email', 'phone']",f,Neighborhood highlights,Allston,,42.34995,-71.13427,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Dryer"", ""Host greets you"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Microwave"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Private hot tub"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Cooking basics""]",100.0,30,90,30.0,30.0,90.0,90.0,30.0,90.0,,t,22,24,51,2024-12-20,55,3,0,2015-01-25,2024-10-07,4.84,4.84,4.91,4.95,4.8,4.7
99,99,2024-12-20,2013-10-27,"Boston, MA",within a few hours,89%,74.0,t,South End,11,11,"['email', 'phone']",t,,South End,,42.34125,-71.07604,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Coffee maker"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""TV with standard cable"", ""Crib"", ""Fire extinguisher"", ""Essentials"", ""Washer"", ""Dishes and silverware"", ""Air conditioning"", ""Wifi"", ""Iron"", ""Carbon monoxide alarm"", ""Hot water""]",110.0,33,1125,33.0,33.0,1125.0,1125.0,33.0,1125.0,,t,30,60,90,2024-12-20,80,2,0,2014-09-17,2024-03-11,4.78,4.9,4.95,4.91,4.86,4.76
100,100,2024-12-20,2014-02-11,"Boston, MA",within a few hours,100%,84.0,t,Jamaica Plain,1,2,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.31146,-71.11947,Entire guest suite,Entire home/apt,2,1.0,1.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Conditioner"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Backyard - Fully fenced"", ""Luggage dropoff allowed"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Free street parking"", ""Wifi"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In building"", ""Private entrance"", ""Refrigerator"", ""Hair dryer"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Hot water"", ""Free dryer \u2013 In building""]",179.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,,t,21,51,81,2024-12-20,193,15,0,2014-04-21,2024-10-28,4.96,4.94,4.95,4.97,4.96,4.89
